ID,weekend_nights,week_nights,room_type,board_type,n_adults,n_less_12,n_more_12,booked_tour,n_requests,lead_time,purchase_type,n_p_cacellation,n_p_not_cacellation,repeated,price,date,is_canceled
INN26801,2,0,Room_Type 1,,1,0,0,0,0,286,,0,0,0,75.08,11/13/2018,1
INN15010,0,4,Room_Type 1,,2,0,0,0,0,59,Offline,0,0,0,91,12/30/2017,0
INN28211,1,1,Room_Type 1,,2,0,0,0,1,57,,0,0,0,106.4,09/05/2017,0
INN13483,0,2,Room_Type 1,,2,0,0,0,1,384,,0,0,0,,8/18/2018,1
INN14090,2,0,Room_Type 1,breakfast,2,0,0,0,1,464,Offline,0,0,0,135,10/23/2018,1
INN29112,0,1,Room_Type 7,half board,2,0,0,0,1,5,Complementary,2,7,1,20,12/11/2017,0
INN32572,0,2,Room_Type 1,full board,2,0,0,0,0,26,Online,0,0,0,99,3/17/2018,1
INN32503,0,2,Room_Type 1,,1,0,0,0,2,22,,0,0,0,,9/23/2018,0
INN19509,2,1,Room_Type 1,breakfast,2,0,0,0,0,158,Offline,0,0,0,114.5,8/15/2017,1
INN28217,1,4,Room_Type 1,breakfast,2,0,0,0,0,32,Offline,0,0,0,153.8,4/18/2018,0
INN33476,0,3,Room_Type 4,half board,2,0,0,0,0,4,Online,0,0,0,183.67,8/23/2018,1
INN02744,2,1,Room_Type 1,half board,3,0,0,0,1,53,Offline,0,0,0,153,4/23/2018,0
INN02086,1,1,Room_Type 1,full board,2,0,0,0,0,30,Online,0,0,0,108,11/14/2018,0
INN13717,1,3,Room_Type 1,half board,2,0,0,0,1,196,Online,0,0,0,98.96,08/08/2018,0
INN22275,0,1,Room_Type 1,,1,0,0,0,0,0,Corporate,0,0,0,143,10/20/2017,0
INN20719,1,2,Room_Type 1,half board,3,0,0,0,0,22,Offline,0,0,0,113.67,12/30/2018,0
INN23230,2,2,Room_Type 1,half board,2,0,0,0,1,92,Online,0,0,0,110.95,04/10/2018,0
INN04241,1,2,Room_Type 1,half board,2,0,0,0,0,21,Offline,0,0,0,105,10/03/2018,0
INN18814,2,2,Room_Type 1,,2,0,0,0,1,210,,0,0,0,107.32,9/30/2018,0
INN33975,0,1,Room_Type 1,half board,1,0,0,0,0,4,Complementary,0,0,0,20,10/01/2017,0
INN01006,0,1,Room_Type 1,half board,1,0,0,0,0,0,Complementary,0,2,1,20,1/20/2018,0
INN17473,0,2,Room_Type 1,breakfast,2,0,0,0,1,416,Offline,0,0,0,135,9/13/2018,1
INN33002,2,0,Room_Type 1,half board,2,0,0,0,0,74,Offline,0,0,0,111,10/04/2017,0
INN13600,0,2,Room_Type 4,half board,2,0,0,0,0,84,Online,0,0,0,169.4,9/15/2018,1
INN07100,0,4,Room_Type 1,,2,0,0,0,1,249,,0,0,0,,05/04/2018,1
INN27031,1,3,Room_Type 1,breakfast,2,0,0,0,1,214,Offline,0,0,0,126.25,10/24/2018,1
INN21187,0,4,Room_Type 1,,2,0,0,0,1,188,Online,0,0,0,117.75,08/09/2018,0
INN25587,1,2,Room_Type 4,,2,0,0,0,0,18,Online,0,1,1,184,9/26/2018,0
INN13707,0,3,Room_Type 1,,2,0,0,0,1,172,,0,0,0,,8/25/2018,0
INN11253,2,5,Room_Type 1,half board,2,0,0,0,0,10,Offline,0,0,0,92,03/10/2018,0
INN24862,2,5,Room_Type 1,,2,0,0,0,1,92,,0,0,0,102.45,3/29/2018,0
INN07234,1,3,Room_Type 1,half board,1,0,0,0,2,71,Online,0,0,0,137,10/17/2018,0
INN16467,0,1,Room_Type 1,full board,2,0,0,0,2,2,Online,0,0,0,98,12/14/2018,0
INN32364,0,1,Room_Type 1,,1,0,0,0,0,5,,0,0,0,,10/13/2017,0
INN31783,1,3,Room_Type 1,half board,2,0,0,0,0,233,Online,0,0,0,122.85,09/01/2018,1
INN21700,0,1,Room_Type 1,half board,1,0,0,0,0,0,Corporate,3,12,1,85,7/19/2018,0
INN00750,2,3,Room_Type 1,breakfast,2,0,0,0,0,30,Online,0,0,0,169.4,4/15/2018,1
INN27545,0,1,Room_Type 4,,3,0,0,0,2,32,,0,0,0,197,5/19/2018,0
INN04182,0,1,Room_Type 1,half board,2,1,0,0,1,14,Online,0,0,0,170,11/05/2018,1
INN28644,1,1,Room_Type 1,full board,2,0,0,0,1,12,Online,0,0,0,140,10/29/2018,0
INN23837,0,4,Room_Type 1,half board,2,0,0,0,0,297,Online,0,0,0,110.95,10/25/2018,1
INN10167,0,2,Room_Type 1,,2,0,0,0,1,416,,0,0,0,,9/13/2018,1
INN00541,0,1,Room_Type 1,half board,1,0,0,0,0,0,Complementary,0,0,0,20,11/19/2018,0
INN15672,0,2,Room_Type 1,,2,0,0,0,0,32,Online,0,0,0,124,12/16/2018,1
INN11513,1,3,Room_Type 1,full board,2,0,0,0,0,57,Online,0,0,0,85.75,03/07/2018,0
INN01482,0,2,Room_Type 1,half board,2,0,0,0,0,20,Complementary,0,0,0,22,2/26/2018,0
INN21833,0,4,Room_Type 1,half board,2,0,0,0,2,80,Online,0,0,0,113.6,11/02/2018,0
INN33117,0,2,Room_Type 1,half board,2,0,0,0,1,16,Online,0,0,0,116,1/20/2018,0
INN25859,0,4,Room_Type 1,,1,0,0,0,0,356,Offline,0,0,0,116,9/21/2018,0
INN05597,0,4,Room_Type 1,half board,2,0,0,0,0,324,Online,0,0,0,82.8,4/20/2018,1
INN21760,0,1,Room_Type 1,,1,0,0,0,0,219,Offline,0,0,0,140,10/12/2018,1
INN29351,1,2,Room_Type 1,half board,2,0,0,0,2,75,Online,0,0,0,117.2,11/04/2018,0
INN09324,0,2,Room_Type 1,half board,2,0,0,0,0,370,Offline,0,0,0,72,11/25/2018,1
INN13146,1,0,Room_Type 1,full board,1,0,0,0,0,158,Online,0,0,0,128,10/10/2018,1
INN09078,0,2,Room_Type 1,,2,0,0,0,0,0,,0,0,0,,8/14/2017,0
INN24643,2,2,Room_Type 1,half board,2,0,0,0,1,200,Online,0,0,0,120.3,6/19/2018,1
INN03971,2,2,Room_Type 4,half board,1,0,0,0,1,8,Online,0,0,0,176.5,07/03/2018,0
INN24382,1,3,Room_Type 1,half board,1,0,0,0,0,142,Offline,0,0,0,130,06/06/2018,0
INN31341,1,3,Room_Type 2,half board,2,0,0,0,0,112,Online,0,0,0,93.74,04/04/2018,0
INN07615,2,0,Room_Type 1,half board,2,0,0,0,0,89,Offline,0,0,0,122.68,9/18/2018,0
INN29392,0,2,Room_Type 1,half board,2,0,1,0,2,8,Online,0,0,0,178,12/30/2018,0
INN02238,4,8,Room_Type 1,,1,0,0,0,0,12,,0,0,0,,11/20/2018,1
INN34845,0,3,Room_Type 1,full board,2,0,0,0,1,78,Online,0,0,0,145.1,9/27/2018,0
INN21664,1,2,Room_Type 1,half board,2,0,0,0,2,262,Online,0,0,0,126.1,10/07/2018,1
INN10988,0,3,Room_Type 1,half board,2,0,0,0,1,3,Online,0,0,0,116,01/07/2018,0
INN25694,0,3,Room_Type 1,half board,2,0,0,0,0,365,Offline,0,0,0,109,11/03/2018,1
INN00787,3,5,Room_Type 1,half board,2,0,0,1,2,147,Offline,0,0,0,101.26,8/21/2018,0
INN13732,0,2,Room_Type 1,,2,0,0,0,0,6,,0,0,0,,7/28/2018,1
INN21120,0,3,Room_Type 4,,3,0,0,0,2,83,Online,0,0,0,157.7,7/27/2018,0
INN16676,2,2,Room_Type 4,breakfast,2,0,0,0,0,77,Online,0,0,0,164.5,04/09/2018,0
INN17549,0,1,Room_Type 1,half board,2,0,0,0,0,10,Offline,0,0,0,150,11/05/2018,0
INN12060,0,1,Room_Type 4,half board,2,0,0,0,0,0,Online,0,0,0,153,12/10/2018,0
INN32893,0,2,Room_Type 1,half board,2,0,0,0,0,33,Offline,0,0,0,128,9/30/2017,0
INN22725,0,3,Room_Type 1,half board,1,0,0,0,0,2,Online,0,0,0,134,08/11/2017,0
INN06569,1,1,Room_Type 1,half board,1,0,0,0,0,22,Offline,0,0,0,108.8,05/09/2018,0
INN01985,1,2,Room_Type 1,,2,0,0,0,0,,,0,0,0,,8/21/2017,0
INN19080,0,4,Room_Type 1,half board,2,0,0,0,1,195,Online,0,0,0,110.9,10/25/2018,0
INN06042,4,8,Room_Type 1,half board,1,0,0,0,0,369,Online,0,0,0,93.95,12/08/2018,1
INN24939,0,3,Room_Type 1,,2,0,0,0,0,192,,0,0,0,,12/30/2017,0
INN25653,0,2,Room_Type 1,half board,1,0,0,0,0,15,Corporate,0,0,0,150,10/20/2017,0
INN08553,0,3,Room_Type 2,half board,1,1,0,0,0,156,Online,0,0,0,214.85,05/05/2018,0
INN20145,0,1,Room_Type 1,full board,1,0,0,0,0,3,Offline,0,0,0,112,3/16/2018,0
INN28284,0,2,Room_Type 1,,2,0,0,0,1,30,,0,0,0,169,10/05/2018,0
INN07919,1,0,Room_Type 1,half board,2,0,0,0,0,68,Online,0,0,0,108.01,07/11/2018,0
INN26536,0,1,Room_Type 1,half board,2,0,0,0,0,126,Offline,0,0,0,95,04/06/2018,1
INN34417,0,2,Room_Type 1,half board,1,0,0,0,1,23,Online,0,0,0,136,8/30/2018,1
INN13466,1,0,Room_Type 1,half board,2,0,0,0,0,310,Offline,0,0,0,130,10/16/2018,1
INN25666,0,2,Room_Type 1,half board,1,0,0,0,0,17,Offline,0,0,0,120,10/15/2017,0
INN29866,1,3,Room_Type 1,,2,0,0,0,0,99,,0,0,0,,06/06/2018,0
INN05288,1,2,Room_Type 1,,2,0,0,0,0,378,Online,0,0,0,180,9/30/2018,1
INN26774,0,2,Room_Type 1,half board,2,1,0,0,0,5,Online,0,0,0,171.5,10/07/2018,0
INN31070,2,1,Room_Type 4,half board,2,0,0,0,0,57,Offline,0,0,0,80,11/14/2017,0
INN22982,0,1,Room_Type 4,half board,1,0,0,0,0,0,Complementary,0,2,1,20,06/07/2018,0
INN06630,2,5,Room_Type 4,,1,0,0,0,0,2,,0,0,0,168.04,5/24/2018,1
INN02952,0,3,Room_Type 1,,2,0,0,0,0,53,,0,0,0,,2/17/2018,0
INN16625,0,2,Room_Type 1,half board,2,0,0,0,0,63,Offline,0,0,0,160,5/20/2018,0
INN28303,0,3,Room_Type 1,half board,1,0,0,0,0,86,Offline,0,0,0,140,6/14/2018,0
INN15182,1,3,Room_Type 1,half board,2,0,0,0,0,68,Online,0,0,0,108.23,11/10/2018,0
INN31504,1,0,Room_Type 1,half board,2,0,0,0,0,15,Offline,0,0,0,92,10/04/2017,0
INN08988,1,3,Room_Type 4,half board,3,0,0,0,2,190,Online,0,0,0,141.55,6/30/2018,1
INN22846,0,1,Room_Type 1,,1,0,0,0,1,0,,0,2,1,85,1/20/2018,0
INN31854,0,3,Room_Type 1,half board,2,0,0,0,1,88,Online,0,0,0,104.3,3/17/2018,1
INN34261,2,2,Room_Type 1,half board,2,0,0,0,0,30,Offline,0,0,0,105,10/09/2018,1
INN03109,0,1,Room_Type 1,half board,1,0,0,0,1,6,Corporate,0,0,0,85,08/02/2018,0
INN31957,0,1,Room_Type 1,,2,0,0,0,0,2,Corporate,0,0,0,116,10/21/2018,0
INN25609,2,3,Room_Type 1,half board,2,0,0,0,0,308,Online,0,0,0,120.75,10/16/2018,1
INN23842,0,3,Room_Type 1,half board,2,0,0,0,0,48,Offline,0,0,0,105,10/25/2018,0
INN23020,0,1,Room_Type 1,full board,2,0,0,0,0,53,Online,0,0,0,128,10/05/2018,0
INN14397,1,0,Room_Type 1,half board,1,0,0,0,1,5,Online,0,0,0,20,10/04/2017,0
INN11116,2,1,Room_Type 1,breakfast,2,0,0,0,0,28,Offline,0,0,0,129,01/02/2018,0
INN13419,1,1,Room_Type 1,half board,2,0,0,0,1,191,Offline,0,0,0,90,04/09/2018,0
INN13098,0,1,Room_Type 1,half board,1,0,0,0,0,8,Offline,0,0,0,150,10/29/2017,0
INN33838,0,4,Room_Type 1,half board,2,0,0,0,0,17,Online,0,0,0,125,11/16/2018,1
INN35793,1,0,Room_Type 1,,1,0,0,0,0,5,,0,0,0,,1/25/2018,0
INN20141,2,2,Room_Type 4,half board,2,0,0,0,1,66,Online,0,0,0,146.9,6/18/2018,0
INN09412,1,2,Room_Type 1,full board,2,0,0,0,1,250,Online,0,0,0,111.5,8/19/2018,0
INN33344,0,2,Room_Type 1,,2,0,1,0,1,75,,0,0,0,141.5,7/26/2018,0
INN15977,0,2,Room_Type 1,,2,0,0,0,0,147,Offline,0,0,0,105,4/15/2018,1
INN05519,2,3,Room_Type 1,,2,0,0,0,0,30,Offline,0,0,0,85,11/22/2017,0
INN16621,0,3,Room_Type 4,half board,3,0,0,0,2,136,Online,0,0,0,157.7,07/12/2018,0
INN11266,0,4,Room_Type 4,,2,0,0,0,1,114,Online,0,0,0,113.08,04/05/2018,0
INN15787,0,2,Room_Type 1,full board,2,0,0,0,0,216,Online,0,0,0,105.5,8/26/2018,1
INN04215,0,1,Room_Type 1,half board,2,0,0,0,0,88,Online,0,0,0,146.9,05/07/2018,1
INN14358,2,4,Room_Type 4,,2,0,0,0,1,10,,0,0,0,,6/30/2018,0
INN01649,0,3,Room_Type 1,,1,0,0,0,0,20,Offline,0,0,0,95,11/16/2018,0
INN29072,0,3,Room_Type 1,half board,2,0,0,1,2,56,Online,0,0,0,122.6,12/07/2018,0
INN29902,1,0,Room_Type 1,,2,0,0,0,1,10,Online,0,0,0,121,4/18/2018,0
INN20196,1,1,Room_Type 1,breakfast,2,0,0,0,0,9,Offline,0,0,0,132,5/21/2018,0
INN02787,1,3,Room_Type 1,half board,2,0,0,0,1,120,Online,0,0,0,156,5/19/2018,0
INN34188,2,4,Room_Type 1,,1,0,0,0,0,393,Offline,0,0,0,96,09/09/2017,0
INN32892,2,1,Room_Type 1,half board,1,0,0,0,1,0,Online,0,0,0,170,10/01/2018,0
INN33689,0,3,Room_Type 1,half board,2,0,0,0,2,71,Online,0,0,0,124,11/24/2018,0
INN32801,0,1,Room_Type 1,full board,1,0,0,0,0,2,Online,0,0,0,149,5/24/2018,0
INN34969,1,4,Room_Type 1,,1,0,0,0,2,11,,0,0,0,,8/29/2018,0
INN27372,0,1,Room_Type 1,,1,0,0,1,1,34,Corporate,0,7,1,118,10/12/2018,0
INN02593,2,0,Room_Type 1,breakfast,2,0,0,0,1,464,Online,0,0,0,135,10/23/2018,1
INN23509,0,3,Room_Type 1,,2,0,0,0,0,15,,0,0,0,85,08/05/2017,0
INN03904,1,1,Room_Type 4,half board,2,0,0,0,0,62,Online,0,0,0,146.36,5/28/2018,1
INN32285,0,1,Room_Type 1,,2,0,1,0,1,16,Offline,0,0,0,129.5,10/26/2018,0
INN19974,1,3,Room_Type 1,half board,2,0,0,0,0,252,Offline,0,0,0,56.38,10/08/2017,0
INN19688,0,3,Room_Type 1,half board,3,0,0,0,2,10,Offline,0,0,0,133,09/01/2017,0
INN14729,2,0,Room_Type 1,half board,2,0,0,0,0,176,Offline,0,0,0,115,4/24/2018,1
INN33339,1,0,Room_Type 1,,1,0,0,0,0,4,,0,0,0,,12/14/2017,0
INN26372,0,2,Room_Type 1,,2,0,0,0,0,33,Offline,0,0,0,128,9/30/2017,0
INN22047,1,4,Room_Type 4,half board,2,0,0,0,0,75,Online,0,0,0,126.2,10/31/2018,1
INN05052,0,0,Room_Type 1,,2,0,0,0,1,12,,0,0,0,,1/17/2018,0
INN35009,0,1,Room_Type 5,,2,0,0,0,0,4,Corporate,0,0,0,179,5/19/2018,0
INN12034,1,3,Room_Type 1,,2,0,0,0,0,90,Offline,0,0,0,32,3/17/2018,1
INN18058,2,1,Room_Type 1,half board,2,0,0,0,2,83,Online,0,0,0,113.6,12/24/2018,0
INN13107,2,3,Room_Type 1,,1,0,0,0,1,159,Online,0,0,0,133.4,10/08/2018,1
INN02897,2,2,Room_Type 4,half board,2,0,0,0,0,93,Online,0,0,0,110.95,3/20/2018,0
INN31116,0,1,Room_Type 1,,1,0,0,0,1,10,,0,0,0,104.7,10/27/2018,0
INN30669,2,1,Room_Type 4,half board,3,0,0,0,1,63,Online,0,0,0,151.4,3/19/2018,1
INN26147,0,2,Room_Type 1,breakfast,2,0,0,0,1,71,Online,0,0,0,147.8,11/18/2018,1
INN15121,0,2,Room_Type 1,,2,0,0,0,0,104,,0,0,0,140,9/24/2017,0
INN07267,0,1,Room_Type 1,,2,0,0,0,0,0,Online,0,0,0,86.42,08/02/2018,0
INN12475,2,3,Room_Type 1,,1,0,0,0,3,59,,0,0,0,,09/03/2018,0
INN05461,0,3,Room_Type 1,,1,0,0,0,0,136,Corporate,0,0,0,120,5/31/2018,1
INN01999,2,3,Room_Type 1,half board,2,0,0,0,1,192,Online,0,0,0,105,11/20/2018,1
INN04493,0,2,Room_Type 1,half board,2,0,0,0,0,95,Offline,0,0,0,95,11/13/2017,0
INN32957,2,5,Room_Type 1,,2,1,0,0,2,177,,0,0,0,,6/28/2018,0
INN02845,1,2,Room_Type 1,half board,2,0,0,1,1,11,Online,0,0,0,145.33,04/08/2018,0
INN34991,0,2,Room_Type 1,,2,0,0,0,0,95,,0,0,0,,11/13/2017,0
INN23215,1,0,Room_Type 1,full board,2,0,0,0,0,24,Online,0,0,0,109,09/11/2018,0
INN07601,2,1,Room_Type 4,half board,2,0,0,0,0,23,Offline,0,0,0,127,09/11/2018,0
INN21117,1,2,Room_Type 4,,3,0,0,0,1,172,,0,0,0,,07/04/2018,1
INN07944,1,0,Room_Type 1,full board,2,0,0,1,3,8,Online,0,0,0,158,09/12/2018,0
INN33724,0,2,Room_Type 6,,2,0,0,0,2,,,0,0,0,,10/14/2018,0
INN13330,0,1,Room_Type 1,half board,1,0,0,0,0,41,Corporate,0,0,0,85,9/15/2017,1
INN31857,1,2,Room_Type 1,,2,0,0,0,0,363,Offline,0,0,0,120,9/16/2018,1
INN18266,2,2,Room_Type 4,half board,2,0,0,0,2,177,Online,0,0,0,123.7,07/01/2018,0
INN12102,0,1,Room_Type 1,,2,0,0,0,2,46,Online,0,0,0,150,11/12/2018,0
INN16733,2,3,Room_Type 4,half board,2,0,0,0,0,9,Online,0,0,0,176,6/18/2018,1
INN07760,0,4,Room_Type 4,half board,3,0,0,0,0,86,Online,0,0,0,148,12/07/2018,0
INN23894,2,0,Room_Type 1,breakfast,2,0,0,0,1,464,Offline,0,0,0,135,10/23/2018,1
INN01676,2,0,Room_Type 2,,2,1,0,0,1,58,Online,0,0,0,146,09/04/2018,0
INN07571,0,2,Room_Type 1,,2,0,0,0,0,266,Online,0,0,0,105.5,8/17/2018,1
INN02614,0,3,Room_Type 4,half board,1,0,0,0,0,160,Online,0,0,0,134.3,5/17/2018,0
INN30595,2,5,Room_Type 1,breakfast,2,0,0,0,1,108,Online,0,0,0,119.45,4/23/2018,1
INN04501,2,0,Room_Type 1,breakfast,2,0,0,0,0,90,Online,0,0,0,125,10/30/2018,1
INN21999,1,3,Room_Type 1,half board,2,0,0,0,0,342,Offline,0,0,0,120,10/03/2018,1
INN18221,0,1,Room_Type 1,half board,1,0,0,0,0,0,Corporate,0,0,0,151,04/06/2018,0
INN09498,0,3,Room_Type 6,half board,2,1,1,0,1,3,Online,0,0,0,194,09/09/2017,0
INN20114,0,2,Room_Type 1,half board,2,0,0,0,2,58,Online,0,0,0,117.2,11/04/2018,0
INN31035,0,3,Room_Type 1,,2,0,0,0,0,42,,0,0,0,,10/20/2018,0
INN31226,0,3,Room_Type 1,half board,2,0,0,0,1,87,Online,0,0,0,101.3,3/16/2018,0
INN30493,0,2,Room_Type 1,,2,0,0,0,0,53,Online,0,0,0,97.76,11/03/2018,0
INN26903,0,1,Room_Type 1,,2,0,0,1,0,3,,0,1,1,,11/24/2018,0
INN17780,1,2,Room_Type 1,half board,2,0,0,0,0,50,Online,0,0,0,100.3,02/12/2018,0
INN20074,0,1,Room_Type 1,full board,2,0,0,0,0,0,Online,0,0,0,139,06/01/2018,0
INN30547,1,1,Room_Type 1,,1,0,0,0,1,6,,0,0,0,,10/19/2017,0
INN14262,0,2,Room_Type 1,,1,0,0,0,0,416,,0,0,0,,9/13/2018,0
INN28598,1,2,Room_Type 1,half board,1,0,0,0,0,45,Online,0,0,0,114.5,6/20/2018,0
INN16737,0,3,Room_Type 1,half board,1,0,0,0,0,178,Online,0,0,0,119.9,05/05/2018,0
INN09827,1,2,Room_Type 1,,2,0,0,0,0,194,,0,0,0,150,3/25/2018,1
INN16465,0,3,Room_Type 1,,2,0,0,0,0,365,Offline,0,0,0,109,11/03/2018,1
INN02963,2,0,Room_Type 1,,2,0,0,0,2,16,Online,1,0,1,127,12/06/2017,0
INN31516,2,1,Room_Type 1,half board,2,0,0,0,0,123,Offline,0,0,0,60.67,01/03/2018,0
INN02902,2,1,Room_Type 4,,2,0,0,0,0,41,Online,0,0,0,142.4,6/19/2018,1
INN09252,2,1,Room_Type 1,half board,1,0,0,0,0,6,Online,0,0,0,116,10/04/2017,0
INN05260,0,3,Room_Type 1,half board,2,0,0,0,1,204,Online,0,0,0,128.3,8/18/2018,1
INN11799,1,3,Room_Type 1,half board,2,0,0,0,0,0,Offline,0,0,0,32,12/29/2018,0
INN26899,1,2,Room_Type 1,breakfast,2,0,0,0,0,378,Offline,0,0,0,180,9/30/2018,1
INN01423,0,1,Room_Type 6,breakfast,2,0,2,0,1,53,Online,0,0,0,279.2,08/10/2018,0
INN20579,1,4,Room_Type 1,half board,1,1,0,0,1,68,Offline,0,0,0,79,02/08/2018,0
INN06479,0,3,Room_Type 1,half board,2,0,0,0,0,126,Offline,0,0,0,95,10/12/2018,0
INN08997,1,2,Room_Type 1,full board,2,0,0,0,0,48,Online,0,0,0,127.1,04/01/2018,1
INN02142,0,2,Room_Type 1,breakfast,2,0,0,0,0,89,Offline,0,0,0,129,9/18/2017,0
INN10354,0,2,Room_Type 1,,2,0,0,0,1,21,Online,0,0,0,109.71,10/02/2017,0
INN06506,4,10,Room_Type 1,half board,2,0,0,0,1,245,Online,0,0,0,139.85,09/07/2018,1
INN28263,0,2,Room_Type 4,half board,2,0,0,0,1,92,Online,0,0,0,151.4,6/28/2018,0
INN11635,0,1,Room_Type 1,full board,2,0,0,0,1,47,Online,0,0,0,101,2/26/2018,0
INN30496,1,3,Room_Type 1,half board,2,0,0,0,0,342,Offline,0,0,0,120,10/03/2018,1
INN27305,0,3,Room_Type 1,half board,2,0,0,0,0,45,Offline,0,0,0,125,10/13/2018,0
INN07024,0,2,Room_Type 1,half board,1,0,0,0,0,16,Corporate,0,0,0,115,7/20/2018,0
INN03276,0,1,Room_Type 4,half board,3,0,0,0,0,38,Online,0,0,0,188.3,4/30/2018,1
INN05279,0,3,Room_Type 1,half board,2,0,0,0,0,195,Offline,0,0,0,90,9/17/2017,0
INN22346,1,4,Room_Type 4,half board,2,0,0,0,0,108,Offline,0,0,0,80,12/21/2017,0
INN28187,0,1,Room_Type 1,full board,2,0,0,0,0,0,Online,0,0,0,112.98,10/05/2018,0
INN20792,2,3,Room_Type 1,half board,2,0,0,0,1,141,Online,0,0,0,136.05,07/08/2018,0
INN13772,2,1,Room_Type 4,half board,2,0,0,0,0,41,Online,0,0,0,142.4,6/19/2018,1
INN14254,1,3,Room_Type 1,,2,0,0,0,1,263,,0,0,0,122.85,10/03/2018,1
INN16952,0,4,Room_Type 1,half board,2,0,0,0,1,28,Online,0,0,0,110.95,11/04/2017,0
INN07885,2,4,Room_Type 4,,2,0,0,0,0,170,Offline,0,0,0,110.95,9/16/2018,0
INN13325,0,2,Room_Type 1,half board,2,0,0,0,0,59,Online,0,0,0,119,3/23/2018,1
INN16107,0,1,Room_Type 1,half board,2,0,0,0,1,99,Online,0,0,0,113.6,12/23/2018,0
INN21090,1,4,Room_Type 1,,2,1,0,0,2,76,,0,0,0,,11/09/2017,1
INN02131,1,3,Room_Type 4,half board,2,0,0,0,1,83,Online,0,0,0,130.08,4/18/2018,0
INN13243,0,3,Room_Type 1,full board,2,0,0,0,2,10,Online,0,0,0,101,8/19/2017,0
INN30124,2,4,Room_Type 4,half board,2,0,0,0,4,228,Online,0,0,0,152.6,09/02/2018,0
INN08113,0,3,Room_Type 1,half board,2,0,0,0,0,45,Offline,0,0,0,125,10/13/2018,0
INN10782,1,4,Room_Type 1,half board,2,0,0,0,1,77,Online,0,0,0,93.95,03/09/2018,1
INN23513,0,2,Room_Type 1,breakfast,2,0,0,0,0,36,Offline,0,0,0,141,9/30/2017,0
INN13323,2,3,Room_Type 1,half board,2,0,0,0,2,59,Online,0,0,0,177.76,11/06/2018,0
INN11330,0,1,Room_Type 1,half board,2,0,0,0,1,14,Online,0,0,0,150,11/05/2018,1
INN22943,0,1,Room_Type 1,half board,1,0,0,0,0,10,Corporate,0,0,0,101,2/19/2018,0
INN09559,1,0,Room_Type 1,half board,3,0,0,0,0,44,Online,0,0,0,170.3,04/03/2018,0
INN05774,0,1,Room_Type 6,half board,2,1,0,0,1,0,Complementary,0,0,0,20,12/10/2018,0
INN17962,0,2,Room_Type 1,half board,2,0,0,0,1,21,Online,0,0,0,141,5/31/2018,0
INN20951,2,1,Room_Type 6,half board,2,0,2,0,0,131,Online,0,0,0,179.9,10/29/2018,1
INN31406,0,1,Room_Type 1,full board,2,0,0,0,1,3,Online,0,0,0,149,5/13/2018,0
INN34371,2,4,Room_Type 6,half board,2,0,0,0,1,36,Online,0,0,0,156.72,5/21/2018,0
INN26105,0,2,Room_Type 1,half board,1,0,0,0,0,70,Offline,0,0,0,101,1/27/2018,0
INN19957,2,5,Room_Type 1,,1,0,0,0,1,24,Online,0,0,0,88.85,11/11/2017,0
INN22844,0,3,Room_Type 1,half board,1,0,0,0,0,56,Online,0,0,0,106.4,12/07/2018,1
INN00393,0,1,Room_Type 1,half board,1,0,0,1,0,22,Corporate,3,19,1,87,10/18/2018,0
INN09295,0,2,Room_Type 1,half board,2,0,0,0,0,58,Offline,0,0,0,150,9/14/2018,0
INN04982,1,2,Room_Type 1,,2,0,0,0,2,,,0,0,0,,03/11/2018,0
INN34176,0,1,Room_Type 1,,1,0,0,0,2,0,Offline,0,6,1,85,12/20/2018,0
INN10255,2,5,Room_Type 7,half board,2,2,0,0,1,50,Online,0,0,0,269.63,10/15/2018,0
INN04247,0,1,Room_Type 1,half board,2,0,0,0,1,16,Online,0,0,0,171,08/06/2018,0
INN02087,1,3,Room_Type 4,breakfast,2,0,0,0,0,172,Offline,0,0,0,132.45,8/25/2018,0
INN33770,0,2,Room_Type 6,half board,2,0,0,0,0,3,Offline,0,0,0,164.8,11/25/2018,0
INN26985,2,2,Room_Type 1,,1,0,0,0,0,431,Online,0,0,0,115,9/16/2018,1
INN06107,2,5,Room_Type 2,half board,1,0,0,0,1,24,Offline,0,0,0,105.5,09/01/2017,0
INN29344,0,2,Room_Type 1,half board,1,0,0,0,0,15,Corporate,0,3,1,99,11/23/2018,0
INN10408,2,2,Room_Type 4,half board,3,0,0,0,0,80,Online,0,0,0,188.3,08/06/2018,1
INN07509,0,3,Room_Type 1,,3,0,0,0,2,160,,0,0,0,,07/12/2018,0
INN06551,0,3,Room_Type 1,breakfast,2,0,0,0,0,14,Offline,0,0,0,180,5/24/2018,0
INN14155,0,2,Room_Type 1,half board,2,0,0,0,0,254,Offline,0,0,0,120,5/20/2018,1
INN32979,0,1,Room_Type 1,half board,1,0,0,0,0,22,Corporate,1,5,1,115,9/27/2018,0
INN10209,2,1,Room_Type 1,breakfast,2,0,0,0,0,174,Offline,0,0,0,114.5,8/29/2017,0
INN18823,1,2,Room_Type 1,,1,0,0,0,0,4,,3,44,1,87,09/12/2018,0
INN06222,1,2,Room_Type 1,half board,2,0,0,0,0,191,Online,0,0,0,164,9/19/2018,1
INN04498,2,2,Room_Type 1,half board,2,0,0,0,0,78,Offline,0,0,0,100.75,10/16/2018,0
